claim_line_id,claim_id,line_number,part_number,vmrs_component_code,vmrs_cause_code,vmrs_correction_code,quantity,unit_cost,line_total,labor_hours,srt_standard_hours,labor_variance_pct,cost_variance_pct,repair_type
CL-009451,WC-2023004850,1,A-714-260-02-00,037,03,05,1,2511.3,2511.3,2.4,2.2,9.1,4.6,Complex
CL-009452,WC-2023004850,2,A-680-480-01-02,043,01,01,1,2635.77,2635.77,3.2,3.1,3.2,-7.5,Standard
CL-009453,WC-2023004851,1,A-680-480-03-00,043,04,01,1,1418.98,1418.98,3.3,2.9,13.8,-2.1,Complex
CL-009454,WC-2023004851,2,A-001-545-90-00,041,07,05,1,1548.72,1548.72,3.7,3.2,15.6,-6.1,Complex
CL-009455,WC-2023004851,3,A-960-501-05-00,042,03,08,1,266.27,266.27,1.2,1.2,0.0,-6.6,Standard
CL-009456,WC-2023004852,1,A-460-501-00-00,010,06,07,1,189.77,189.77,3.2,2.9,10.3,2.6,Complex
CL-009457,WC-2023004852,2,A-460-500-01-03,010,01,05,1,902.19,902.19,3.7,3.5,5.7,1.4,Standard
CL-009458,WC-2023004853,1,A-001-030-80-00,032,03,05,1,220.26,220.26,1.5,1.3,15.4,0.1,Complex
CL-009459,WC-2023004853,2,A-001-997-55-45,045,01,09,6,831.17,4987.02,1.3,1.2,8.3,6.6,Complex
CL-009460,WC-2023004854,1,A-001-802-88-01,041,05,02,1,4139.66,4139.66,2.4,2.5,-4.0,-1.4,Standard
CL-009461,WC-2023004855,1,A-714-260-02-00,037,03,08,1,2473.84,2473.84,2.1,2.2,-4.5,3.1,Complex
CL-009462,WC-2023004855,2,A-680-480-03-00,043,04,07,1,1474.96,1474.96,3.0,2.9,3.4,1.7,Complex
CL-009463,WC-2023004856,1,A-460-500-01-03,010,01,07,1,819.5,819.5,3.2,3.5,-8.6,-7.9,Standard
CL-009464,WC-2023004856,2,A-960-501-02-00,042,01,02,1,654.14,654.14,2.0,2.1,-4.8,5.5,Complex
CL-009465,WC-2023004857,1,A-001-802-88-01,041,05,05,1,4262.28,4262.28,2.2,2.5,-12.0,1.5,Complex
CL-009466,WC-2023004858,1,A-680-480-01-02,043,01,03,1,2774.95,2774.95,3.1,3.1,0.0,-2.6,Standard
CL-009467,WC-2023004859,1,A-680-490-05-00,043,05,08,1,2554.96,2554.96,2.0,1.8,11.1,-5.4,Standard
CL-009468,WC-2023004859,2,A-460-501-00-00,010,06,09,1,182.65,182.65,2.7,2.9,-6.9,-1.3,Standard
CL-009469,WC-2023004860,1,A-460-420-03-00,010,04,05,1,1151.0,1151.0,2.6,2.4,8.3,0.1,Complex
CL-009470,WC-2023004861,1,A-680-480-01-02,043,01,09,1,2641.34,2641.34,3.0,3.1,-3.2,-7.3,Complex
CL-009471,WC-2023004862,1,A-001-030-45-56,032,01,01,1,913.84,913.84,3.0,3.2,-6.3,-3.8,Standard
CL-009472,WC-2023004862,2,A-001-545-76-32,041,02,06,1,3426.79,3426.79,2.6,2.5,4.0,0.8,Complex
CL-009473,WC-2023004862,3,A-001-030-60-12,032,02,03,1,1034.15,1034.15,2.8,2.5,12.0,-6.0,Standard
CL-009474,WC-2023004863,1,A-460-420-03-00,010,04,05,1,1166.55,1166.55,2.6,2.4,8.3,1.4,Complex
CL-009475,WC-2023004863,2,A-350-200-01-00,050,02,08,1,206.24,206.24,1.7,1.8,-5.6,5.8,Standard
CL-009476,WC-2023004864,1,A-350-200-01-00,050,02,03,1,203.91,203.91,1.7,1.8,-5.6,4.6,Complex
CL-009477,WC-2023004864,2,A-460-501-00-00,010,06,08,1,170.37,170.37,3.1,2.9,6.9,-7.9,Standard
CL-009478,WC-2023004865,1,A-460-501-00-00,010,06,04,1,180.28,180.28,3.0,2.9,3.4,-2.6,Standard
CL-009479,WC-2023004866,1,A-680-480-01-02,043,01,05,1,3065.49,3065.49,3.2,3.1,3.2,7.6,Complex
CL-009480,WC-2023004867,1,A-960-501-02-00,042,01,08,1,651.48,651.48,2.0,2.1,-4.8,5.1,Complex
CL-009481,WC-2023004868,1,A-680-495-01-00,043,06,03,1,618.95,618.95,2.1,2.2,-4.5,-4.8,Standard
CL-009482,WC-2023004869,1,A-680-480-03-00,043,04,07,1,1346.93,1346.93,2.7,2.9,-6.9,-7.1,Complex
CL-009483,WC-2023004870,1,A-001-802-88-01,041,05,08,1,4255.32,4255.32,2.7,2.5,8.0,1.3,Standard
CL-009484,WC-2023004870,2,A-680-495-01-00,043,06,02,1,613.92,613.92,2.3,2.2,4.5,-5.6,Standard
CL-009485,WC-2023004871,1,A-350-100-01-00,050,01,02,1,356.29,356.29,1.2,1.2,0.0,-6.2,Standard
CL-009486,WC-2023004871,2,A-350-200-01-00,050,02,04,1,206.32,206.32,1.6,1.8,-11.1,5.8,Standard
CL-009487,WC-2023004872,1,A-680-480-03-00,043,04,09,1,1485.93,1485.93,3.2,2.9,10.3,2.5,Standard
CL-009488,WC-2023004872,2,A-001-545-90-00,041,07,02,1,1720.88,1720.88,2.8,3.2,-12.5,4.3,Standard
CL-009489,WC-2023004873,1,A-460-350-02-00,010,05,03,1,157.25,157.25,1.7,2.0,-15.0,-4.7,Complex
CL-009490,WC-2023004874,1,A-350-200-01-00,050,02,01,1,190.5,190.5,1.9,1.8,5.6,-2.3,Standard
CL-009491,WC-2023004874,2,A-960-501-02-00,042,01,05,1,578.92,578.92,2.0,2.1,-4.8,-6.6,Complex
CL-009492,WC-2023004874,3,A-714-280-05-00,038,02,07,1,5149.32,5149.32,2.5,2.3,8.7,7.3,Complex
CL-009493,WC-2023004875,1,A-960-320-10-01,042,02,09,1,1659.83,1659.83,4.2,3.7,13.5,-7.8,Standard
CL-009494,WC-2023004876,1,A-714-280-05-00,038,02,03,1,4595.44,4595.44,2.3,2.3,0.0,-4.3,Complex
CL-009495,WC-2023004877,1,A-001-545-80-00,041,06,05,1,1220.46,1220.46,2.0,2.3,-13.0,-2.4,Complex
CL-009496,WC-2023004877,2,A-960-501-05-00,042,03,03,1,297.18,297.18,1.1,1.2,-8.3,4.3,Complex
CL-009497,WC-2023004878,1,A-680-490-05-00,043,05,09,1,2493.78,2493.78,1.9,1.8,5.6,-7.6,Standard
CL-009498,WC-2023004878,2,A-460-500-01-03,010,01,02,1,820.63,820.63,3.5,3.5,0.0,-7.8,Standard
CL-009499,WC-2023004878,3,A-714-320-01-00,037,01,05,1,3069.61,3069.61,3.1,3.6,-13.9,-4.1,Standard
CL-009500,WC-2023004879,1,A-714-320-01-00,037,01,06,1,3339.65,3339.65,3.1,3.6,-13.9,4.4,Standard
CL-009501,WC-2023004879,2,A-001-997-55-45,045,01,05,3,820.94,2462.82,1.4,1.2,16.7,5.2,Standard
CL-009502,WC-2023004879,3,A-460-420-03-00,010,04,06,1,1181.93,1181.93,2.4,2.4,0.0,2.8,Complex
CL-009503,WC-2023004880,1,A-350-100-01-00,050,01,09,1,408.93,408.93,1.1,1.2,-8.3,7.6,Standard
CL-009504,WC-2023004881,1,A-001-030-80-00,032,03,05,1,227.14,227.14,1.5,1.3,15.4,3.2,Standard
CL-009505,WC-2023004881,2,A-680-490-05-00,043,05,04,1,2736.19,2736.19,1.8,1.8,0.0,1.3,Complex
CL-009506,WC-2023004882,1,A-001-545-76-32,041,02,04,1,3533.43,3533.43,2.3,2.5,-8.0,3.9,Standard
CL-009507,WC-2023004883,1,A-960-501-05-00,042,03,01,1,292.71,292.71,1.0,1.2,-16.7,2.7,Complex
CL-009508,WC-2023004883,2,A-960-540-01-00,042,04,07,1,727.3,727.3,3.9,3.4,14.7,-6.8,Complex
CL-009509,WC-2023004884,1,A-680-490-05-00,043,05,04,1,2677.99,2677.99,1.9,1.8,5.6,-0.8,Complex
CL-009510,WC-2023004884,2,A-460-420-03-00,010,04,01,1,1212.52,1212.52,2.7,2.4,12.5,5.4,Standard
CL-009511,WC-2023004885,1,A-714-320-01-00,037,01,03,1,3069.68,3069.68,3.8,3.6,5.6,-4.1,Complex
CL-009512,WC-2023004886,1,A-680-495-01-00,043,06,06,1,688.39,688.39,2.1,2.2,-4.5,5.9,Complex
CL-009513,WC-2023004887,1,A-001-030-60-12,032,02,06,1,1026.55,1026.55,2.7,2.5,8.0,-6.7,Standard
CL-009514,WC-2023004887,2,A-714-320-01-00,037,01,07,1,3098.06,3098.06,3.8,3.6,5.6,-3.2,Standard
CL-009515,WC-2023004888,1,A-960-320-10-01,042,02,07,1,1689.37,1689.37,3.8,3.7,2.7,-6.1,Standard
CL-009516,WC-2023004888,2,A-680-490-02-04,043,03,04,1,1860.46,1860.46,2.2,2.3,-4.3,-4.6,Complex
CL-009517,WC-2023004889,1,A-001-545-90-00,041,07,02,1,1544.97,1544.97,3.6,3.2,12.5,-6.4,Complex
CL-009518,WC-2023004890,1,A-714-260-02-00,037,03,05,1,2226.52,2226.52,2.0,2.2,-9.1,-7.2,Complex
CL-009519,WC-2023004891,1,A-001-030-45-56,032,01,02,1,975.61,975.61,3.0,3.2,-6.3,2.7,Standard
CL-009520,WC-2023004891,2,A-350-100-01-00,050,01,03,1,399.41,399.41,1.2,1.2,0.0,5.1,Standard
CL-009521,WC-2023004892,1,A-960-320-10-01,042,02,09,1,1754.03,1754.03,3.6,3.7,-2.7,-2.6,Complex
CL-009522,WC-2023004892,2,A-001-030-80-00,032,03,06,1,208.03,208.03,1.1,1.3,-15.4,-5.4,Standard
CL-009523,WC-2023004892,3,A-001-545-90-00,041,07,07,1,1653.0,1653.0,3.7,3.2,15.6,0.2,Complex
CL-009524,WC-2023004893,1,A-350-200-01-00,050,02,01,1,207.44,207.44,1.6,1.8,-11.1,6.4,Standard
CL-009525,WC-2023004894,1,A-001-997-60-12,045,02,07,1,2213.49,2213.49,1.6,1.6,0.0,5.4,Standard
CL-009526,WC-2023004894,2,A-960-320-10-01,042,02,03,1,1866.38,1866.38,4.0,3.7,8.1,3.7,Standard
CL-009527,WC-2023004894,3,A-460-501-00-00,010,06,02,1,191.32,191.32,3.1,2.9,6.9,3.4,Standard
CL-009528,WC-2023004895,1,A-714-260-02-00,037,03,09,1,2397.74,2397.74,2.4,2.2,9.1,-0.1,Complex
CL-009529,WC-2023004895,2,A-680-490-02-04,043,03,03,1,1928.52,1928.52,2.3,2.3,0.0,-1.1,Standard
CL-009530,WC-2023004895,3,A-680-480-03-00,043,04,02,1,1462.03,1462.03,3.1,2.9,6.9,0.8,Standard
CL-009531,WC-2023004896,1,A-350-100-01-00,050,01,07,1,350.6,350.6,1.1,1.2,-8.3,-7.7,Standard
CL-009532,WC-2023004897,1,A-001-802-88-01,041,05,02,1,4266.72,4266.72,2.6,2.5,4.0,1.6,Standard
CL-009533,WC-2023004898,1,A-001-030-60-12,032,02,02,1,1044.02,1044.02,2.7,2.5,8.0,-5.1,Complex
CL-009534,WC-2023004899,1,A-714-260-02-00,037,03,09,1,2395.07,2395.07,1.9,2.2,-13.6,-0.2,Complex
CL-009535,WC-2023004900,1,A-680-490-05-00,043,05,04,1,2556.07,2556.07,1.6,1.8,-11.1,-5.3,Complex
CL-009536,WC-2023004901,1,A-001-545-90-00,041,07,05,1,1609.51,1609.51,3.1,3.2,-3.1,-2.5,Complex
CL-009537,WC-2023004902,1,A-960-320-10-01,042,02,08,1,1719.88,1719.88,4.1,3.7,10.8,-4.5,Standard
CL-009538,WC-2023004902,2,A-680-495-01-00,043,06,04,1,619.36,619.36,2.5,2.2,13.6,-4.7,Standard
CL-009539,WC-2023004903,1,A-001-997-60-12,045,02,02,1,2116.48,2116.48,1.6,1.6,0.0,0.8,Standard
CL-009540,WC-2023004904,1,A-001-802-88-01,041,05,09,1,3976.21,3976.21,2.5,2.5,0.0,-5.3,Complex
CL-009541,WC-2023004904,2,A-001-545-90-00,041,07,03,1,1656.51,1656.51,2.9,3.2,-9.4,0.4,Complex
CL-009542,WC-2023004905,1,A-001-545-80-00,041,06,05,1,1297.29,1297.29,2.6,2.3,13.0,3.8,Complex
CL-009543,WC-2023004905,2,A-001-030-60-12,032,02,03,1,1174.93,1174.93,2.1,2.5,-16.0,6.8,Complex
CL-009544,WC-2023004905,3,A-714-280-01-00,038,01,01,1,292.13,292.13,0.8,0.7,14.3,0.7,Standard
CL-009545,WC-2023004906,1,A-460-350-02-00,010,05,07,1,171.85,171.85,2.2,2.0,10.0,4.2,Standard
CL-009546,WC-2023004906,2,A-680-480-01-02,043,01,04,1,2644.31,2644.31,3.5,3.1,12.9,-7.2,Complex
CL-009547,WC-2023004906,3,A-350-100-01-00,050,01,03,1,368.21,368.21,1.3,1.2,8.3,-3.1,Standard
CL-009548,WC-2023004907,1,A-960-501-05-00,042,03,05,1,263.54,263.54,1.1,1.2,-8.3,-7.5,Standard
CL-009549,WC-2023004908,1,A-001-545-80-00,041,06,04,1,1317.29,1317.29,2.3,2.3,0.0,5.4,Complex
CL-009550,WC-2023004908,2,A-460-350-02-00,010,05,07,1,164.57,164.57,2.0,2.0,0.0,-0.3,Complex
CL-009551,WC-2023004908,3,A-001-545-76-32,041,02,09,1,3359.94,3359.94,2.8,2.5,12.0,-1.2,Standard
CL-009552,WC-2023004909,1,A-001-997-55-45,045,01,09,5,797.66,3988.3,1.4,1.2,16.7,2.3,Complex
CL-009553,WC-2023004909,2,A-001-545-76-32,041,02,02,1,3179.86,3179.86,2.1,2.5,-16.0,-6.5,Complex
CL-009554,WC-2023004909,3,A-960-540-01-00,042,04,04,1,796.12,796.12,3.4,3.4,0.0,2.1,Standard
CL-009555,WC-2023004910,1,A-960-501-02-00,042,01,03,1,662.0,662.0,2.3,2.1,9.5,6.8,Complex
CL-009556,WC-2023004910,2,A-350-100-01-00,050,01,08,1,363.94,363.94,1.3,1.2,8.3,-4.2,Complex
CL-009557,WC-2023004911,1,A-001-997-55-45,045,01,03,4,767.71,3070.84,1.0,1.2,-16.7,-1.6,Standard
CL-009558,WC-2023004911,2,A-001-030-45-56,032,01,08,1,906.03,906.03,2.9,3.2,-9.4,-4.6,Complex
CL-009559,WC-2023004911,3,A-714-280-01-00,038,01,02,1,291.46,291.46,0.6,0.7,-14.3,0.5,Complex
CL-009560,WC-2023004912,1,A-960-320-10-01,042,02,03,1,1858.23,1858.23,3.8,3.7,2.7,3.2,Standard
CL-009561,WC-2023004912,2,A-001-545-90-00,041,07,01,1,1524.57,1524.57,3.0,3.2,-6.3,-7.6,Standard
CL-009562,WC-2023004913,1,A-680-490-02-04,043,03,01,1,2095.26,2095.26,2.2,2.3,-4.3,7.4,Complex
CL-009563,WC-2023004913,2,A-680-495-01-00,043,06,09,1,613.14,613.14,2.4,2.2,9.1,-5.7,Standard
CL-009564,WC-2023004914,1,A-714-320-01-00,037,01,09,1,3368.92,3368.92,3.4,3.6,-5.6,5.3,Standard
CL-009565,WC-2023004915,1,A-001-030-45-56,032,01,02,1,928.4,928.4,3.6,3.2,12.5,-2.3,Standard
CL-009566,WC-2023004915,2,A-350-100-01-00,050,01,02,1,393.73,393.73,1.2,1.2,0.0,3.6,Complex
CL-009567,WC-2023004916,1,A-714-260-02-00,037,03,01,1,2233.07,2233.07,1.9,2.2,-13.6,-7.0,Complex
CL-009568,WC-2023004917,1,A-460-500-01-03,010,01,07,1,888.05,888.05,3.1,3.5,-11.4,-0.2,Standard
CL-009569,WC-2023004917,2,A-714-280-01-00,038,01,07,1,279.27,279.27,0.8,0.7,14.3,-3.7,Complex
CL-009570,WC-2023004918,1,A-960-320-10-01,042,02,07,1,1754.53,1754.53,3.3,3.7,-10.8,-2.5,Standard
CL-009571,WC-2023004919,1,A-001-030-45-56,032,01,03,1,950.32,950.32,2.9,3.2,-9.4,0.0,Standard
CL-009572,WC-2023004919,2,A-001-030-60-12,032,02,07,1,1052.46,1052.46,2.8,2.5,12.0,-4.3,Complex
CL-009573,WC-2023004920,1,A-460-501-00-00,010,06,05,1,188.75,188.75,3.1,2.9,6.9,2.0,Complex
CL-009574,WC-2023004920,2,A-960-501-05-00,042,03,01,1,265.85,265.85,1.1,1.2,-8.3,-6.7,Complex
CL-009575,WC-2023004920,3,A-680-490-02-04,043,03,07,1,2071.63,2071.63,2.1,2.3,-8.7,6.2,Standard
CL-009576,WC-2023004921,1,A-001-030-60-12,032,02,05,1,1087.58,1087.58,2.6,2.5,4.0,-1.1,Standard
CL-009577,WC-2023004922,1,A-001-545-76-32,041,02,02,1,3220.51,3220.51,2.5,2.5,0.0,-5.3,Complex
CL-009578,WC-2023004922,2,A-001-997-55-45,045,01,06,2,814.17,1628.34,1.2,1.2,0.0,4.4,Complex
CL-009579,WC-2023004922,3,A-001-545-90-00,041,07,04,1,1546.91,1546.91,3.2,3.2,0.0,-6.2,Standard
CL-009580,WC-2023004923,1,A-960-320-10-01,042,02,05,1,1935.73,1935.73,3.5,3.7,-5.4,7.5,Complex
CL-009581,WC-2023004924,1,A-460-420-03-00,010,04,01,1,1103.39,1103.39,2.1,2.4,-12.5,-4.1,Complex
CL-009582,WC-2023004924,2,A-001-030-45-56,032,01,06,1,938.88,938.88,2.9,3.2,-9.4,-1.2,Standard
CL-009583,WC-2023004924,3,A-001-030-95-00,032,04,07,1,1691.1,1691.1,2.1,1.9,10.5,-6.1,Complex
CL-009584,WC-2023004925,1,A-680-480-01-02,043,01,07,1,2733.68,2733.68,3.1,3.1,0.0,-4.1,Complex
CL-009585,WC-2023004925,2,A-714-280-05-00,038,02,01,1,5105.95,5105.95,2.2,2.3,-4.3,6.4,Complex
CL-009586,WC-2023004926,1,A-001-030-45-56,032,01,07,1,895.41,895.41,2.9,3.2,-9.4,-5.7,Complex
CL-009587,WC-2023004926,2,A-680-480-01-02,043,01,04,1,2744.4,2744.4,2.9,3.1,-6.5,-3.7,Complex
CL-009588,WC-2023004927,1,A-350-200-01-00,050,02,07,1,180.35,180.35,1.7,1.8,-5.6,-7.5,Complex
CL-009589,WC-2023004927,2,A-001-802-88-01,041,05,05,1,4403.82,4403.82,2.8,2.5,12.0,4.9,Complex
CL-009590,WC-2023004928,1,A-001-997-70-00,045,03,04,1,339.24,339.24,1.4,1.6,-12.5,-0.2,Standard
CL-009591,WC-2023004928,2,A-680-490-05-00,043,05,08,1,2669.81,2669.81,1.7,1.8,-5.6,-1.1,Complex
CL-009592,WC-2023004929,1,A-680-495-01-00,043,06,04,1,633.86,633.86,2.1,2.2,-4.5,-2.5,Standard
CL-009593,WC-2023004929,2,A-680-480-01-02,043,01,06,1,2959.13,2959.13,3.0,3.1,-3.2,3.8,Complex
CL-009594,WC-2023004930,1,A-001-997-70-00,045,03,08,1,320.92,320.92,1.7,1.6,6.2,-5.6,Standard
CL-009595,WC-2023004930,2,A-714-280-05-00,038,02,04,1,4668.83,4668.83,2.2,2.3,-4.3,-2.7,Complex
CL-009596,WC-2023004931,1,A-680-480-01-02,043,01,06,1,2819.71,2819.71,3.1,3.1,0.0,-1.1,Complex
CL-009597,WC-2023004932,1,A-960-540-01-00,042,04,04,1,840.98,840.98,3.6,3.4,5.9,7.8,Standard
CL-009598,WC-2023004932,2,A-001-997-70-00,045,03,05,1,335.76,335.76,1.8,1.6,12.5,-1.2,Standard
CL-009599,WC-2023004933,1,A-001-030-95-00,032,04,07,1,1723.2,1723.2,2.2,1.9,15.8,-4.3,Standard
CL-009600,WC-2023004934,1,A-001-030-45-56,032,01,04,1,968.85,968.85,3.5,3.2,9.4,2.0,Standard
CL-009601,WC-2023004935,1,A-460-501-00-00,010,06,07,1,189.9,189.9,3.3,2.9,13.8,2.6,Complex
CL-009602,WC-2023004935,2,A-001-030-95-00,032,04,06,1,1912.49,1912.49,2.1,1.9,10.5,6.2,Standard
CL-009603,WC-2023004935,3,A-680-490-05-00,043,05,03,1,2662.07,2662.07,1.8,1.8,0.0,-1.4,Standard
CL-009604,WC-2023004936,1,A-680-490-02-04,043,03,04,1,1879.24,1879.24,2.2,2.3,-4.3,-3.6,Complex
CL-009605,WC-2023004937,1,A-960-320-10-01,042,02,01,1,1760.57,1760.57,4.0,3.7,8.1,-2.2,Standard
CL-009606,WC-2023004938,1,A-680-490-05-00,043,05,06,1,2652.51,2652.51,2.1,1.8,16.7,-1.8,Complex
CL-009607,WC-2023004938,2,A-001-030-45-56,032,01,09,1,919.18,919.18,2.7,3.2,-15.6,-3.2,Complex
CL-009608,WC-2023004938,3,A-001-545-90-00,041,07,08,1,1707.69,1707.69,2.8,3.2,-12.5,3.5,Complex
CL-009609,WC-2023004939,1,A-680-490-02-04,043,03,01,1,2102.4,2102.4,2.5,2.3,8.7,7.8,Standard
CL-009610,WC-2023004940,1,A-001-997-55-45,045,01,01,5,781.3,3906.5,1.1,1.2,-8.3,0.2,Standard
CL-009611,WC-2023004940,2,A-001-802-88-01,041,05,08,1,4226.5,4226.5,2.8,2.5,12.0,0.6,Complex
CL-009612,WC-2023004940,3,A-680-490-05-00,043,05,07,1,2534.8,2534.8,1.9,1.8,5.6,-6.1,Complex
CL-009613,WC-2023004941,1,A-460-420-03-00,010,04,03,1,1099.05,1099.05,2.2,2.4,-8.3,-4.4,Standard
CL-009614,WC-2023004942,1,A-960-501-05-00,042,03,03,1,276.05,276.05,1.1,1.2,-8.3,-3.1,Standard
CL-009615,WC-2023004943,1,A-001-030-80-00,032,03,04,1,226.53,226.53,1.2,1.3,-7.7,3.0,Standard
CL-009616,WC-2023004943,2,A-001-545-76-32,041,02,07,1,3281.16,3281.16,2.2,2.5,-12.0,-3.5,Complex
CL-009617,WC-2023004943,3,A-350-100-01-00,050,01,07,1,366.52,366.52,1.0,1.2,-16.7,-3.5,Complex
CL-009618,WC-2023004944,1,A-001-030-95-00,032,04,03,1,1890.19,1890.19,1.8,1.9,-5.3,5.0,Complex
CL-009619,WC-2023004944,2,A-460-350-02-00,010,05,03,1,167.92,167.92,2.2,2.0,10.0,1.8,Complex
CL-009620,WC-2023004945,1,A-001-545-76-32,041,02,06,1,3526.83,3526.83,2.8,2.5,12.0,3.7,Complex
CL-009621,WC-2023004946,1,A-680-490-02-04,043,03,01,1,2068.71,2068.71,2.5,2.3,8.7,6.1,Complex
CL-009622,WC-2023004947,1,A-001-545-80-00,041,06,05,1,1243.44,1243.44,2.2,2.3,-4.3,-0.5,Standard
CL-009623,WC-2023004948,1,A-001-030-95-00,032,04,07,1,1869.41,1869.41,1.9,1.9,0.0,3.9,Complex
CL-009624,WC-2023004949,1,A-350-200-01-00,050,02,02,1,206.62,206.62,1.7,1.8,-5.6,6.0,Complex
CL-009625,WC-2023004949,2,A-001-997-70-00,045,03,05,1,317.67,317.67,1.8,1.6,12.5,-6.6,Standard
CL-009626,WC-2023004950,1,A-714-280-05-00,038,02,09,1,5047.86,5047.86,2.5,2.3,8.7,5.2,Complex
CL-009627,WC-2023004950,2,A-680-495-01-00,043,06,05,1,598.44,598.44,2.4,2.2,9.1,-7.9,Complex
CL-009628,WC-2023004951,1,A-460-420-03-00,010,04,06,1,1194.01,1194.01,2.2,2.4,-8.3,3.8,Standard
CL-009629,WC-2023004952,1,A-714-320-01-00,037,01,06,1,3053.97,3053.97,3.8,3.6,5.6,-4.6,Standard
CL-009630,WC-2023004952,2,A-001-030-45-56,032,01,05,1,956.62,956.62,3.5,3.2,9.4,0.7,Standard
CL-009631,WC-2023004952,3,A-714-280-01-00,038,01,01,1,299.26,299.26,0.6,0.7,-14.3,3.2,Standard
CL-009632,WC-2023004953,1,A-680-490-05-00,043,05,04,1,2649.04,2649.04,1.8,1.8,0.0,-1.9,Standard
CL-009633,WC-2023004954,1,A-350-200-01-00,050,02,03,1,208.2,208.2,1.8,1.8,0.0,6.8,Standard
CL-009634,WC-2023004954,2,A-680-480-03-00,043,04,07,1,1418.19,1418.19,3.3,2.9,13.8,-2.2,Standard
CL-009635,WC-2023004954,3,A-001-545-80-00,041,06,07,1,1150.99,1150.99,2.3,2.3,0.0,-7.9,Standard
CL-009636,WC-2023004955,1,A-001-030-45-56,032,01,08,1,1005.37,1005.37,3.5,3.2,9.4,5.8,Complex
CL-009637,WC-2023004955,2,A-001-545-90-00,041,07,03,1,1766.53,1766.53,3.6,3.2,12.5,7.1,Complex
CL-009638,WC-2023004956,1,A-001-997-60-12,045,02,07,1,2022.12,2022.12,1.4,1.6,-12.5,-3.7,Standard
CL-009639,WC-2023004957,1,A-680-495-01-00,043,06,06,1,629.11,629.11,2.5,2.2,13.6,-3.2,Standard
CL-009640,WC-2023004958,1,A-001-997-70-00,045,03,05,1,342.9,342.9,1.7,1.6,6.2,0.9,Complex
CL-009641,WC-2023004959,1,A-350-200-01-00,050,02,02,1,196.77,196.77,1.9,1.8,5.6,0.9,Complex
CL-009642,WC-2023004959,2,A-680-490-02-04,043,03,08,1,1936.09,1936.09,2.3,2.3,0.0,-0.7,Standard
CL-009643,WC-2023004960,1,A-960-540-01-00,042,04,04,1,805.02,805.02,3.5,3.4,2.9,3.2,Complex
CL-009644,WC-2023004960,2,A-001-997-70-00,045,03,01,1,319.42,319.42,1.8,1.6,12.5,-6.1,Complex
CL-009645,WC-2023004960,3,A-680-490-05-00,043,05,07,1,2543.25,2543.25,1.9,1.8,5.6,-5.8,Standard
CL-009646,WC-2023004961,1,A-960-540-01-00,042,04,03,1,749.66,749.66,3.2,3.4,-5.9,-3.9,Complex
CL-009647,WC-2023004962,1,A-001-545-80-00,041,06,04,1,1169.28,1169.28,3.2,2.3,39.1,-6.5,Standard
CL-009648,WC-2023004963,1,A-001-030-80-00,032,03,08,1,215.33,215.33,1.1,1.3,-15.4,-2.1,Complex
CL-009649,WC-2023004963,2,A-960-501-02-00,042,01,06,1,644.46,644.46,2.3,2.1,9.5,3.9,Complex
CL-009650,WC-2023004963,3,A-680-490-02-04,043,03,08,1,2039.4,2039.4,2.0,2.3,-13.0,4.6,Complex
CL-009651,WC-2023004964,1,A-001-030-80-00,032,03,06,1,211.0,211.0,1.5,1.3,15.4,-4.1,Complex
CL-009652,WC-2023004964,2,A-001-030-60-12,032,02,02,1,1065.72,1065.72,2.8,2.5,12.0,-3.1,Complex
CL-009653,WC-2023004964,3,A-714-320-01-00,037,01,01,1,3426.34,3426.34,3.1,3.6,-13.9,7.1,Standard
CL-009654,WC-2023004965,1,A-001-997-55-45,045,01,06,5,834.38,4171.9,1.3,1.2,8.3,7.0,Standard
CL-009655,WC-2023004966,1,A-001-545-80-00,041,06,07,1,1312.63,1312.63,2.2,2.3,-4.3,5.0,Complex
CL-009656,WC-2023004966,2,A-460-420-03-00,010,04,03,1,1148.36,1148.36,2.7,2.4,12.5,-0.1,Complex
CL-009657,WC-2023004967,1,A-460-420-03-00,010,04,01,1,1233.96,1233.96,2.3,2.4,-4.2,7.3,Complex
CL-009658,WC-2023004968,1,A-001-030-95-00,032,04,04,1,1866.4,1866.4,1.8,1.9,-5.3,3.7,Standard
CL-009659,WC-2023004968,2,A-680-495-01-00,043,06,01,1,627.48,627.48,2.2,2.2,0.0,-3.5,Complex
CL-009660,WC-2023004969,1,A-714-280-01-00,038,01,01,1,267.11,267.11,0.6,0.7,-14.3,-7.9,Standard
CL-009661,WC-2023004969,2,A-960-501-02-00,042,01,04,1,651.65,651.65,2.0,2.1,-4.8,5.1,Complex
CL-009662,WC-2023004969,3,A-001-545-80-00,041,06,01,1,1274.33,1274.33,2.1,2.3,-8.7,1.9,Standard
CL-009663,WC-2023004970,1,A-001-030-45-56,032,01,07,1,875.57,875.57,3.4,3.2,6.2,-7.8,Complex
CL-009664,WC-2023004971,1,A-680-480-03-00,043,04,06,1,1445.2,1445.2,2.8,2.9,-3.4,-0.3,Standard
CL-009665,WC-2023004971,2,A-680-490-05-00,043,05,04,1,2730.72,2730.72,1.9,1.8,5.6,1.1,Standard
CL-009666,WC-2023004971,3,A-350-100-01-00,050,01,09,1,366.37,366.37,1.2,1.2,0.0,-3.6,Complex
