attachment_id,claim_id,file_name,file_type,file_size_kb,upload_date,perceptual_hash,ssim_match_score,is_duplicate_flag
ATT-008416,WC-2023004223,repair_photo_8416.jpg,JPEG,4653,2024-03-03,fcd5ae407447fe94,0.22,N
ATT-008417,WC-2023004223,invoice_8417.pdf,PDF,958,2024-03-03,8f9af2de55b715ef,0.15,N
ATT-008418,WC-2023004224,repair_photo_8418.jpg,JPEG,2308,2025-08-08,ef336ab9a7c57869,0.08,N
ATT-008419,WC-2023004224,repair_photo_8419.jpg,JPEG,1556,2025-08-08,df29bd5e7afee4ba,0.2,N
ATT-008420,WC-2023004225,repair_photo_8420.jpg,JPEG,3667,2023-07-14,2f4836ee5e9e362a,0.17,N
ATT-008421,WC-2023004225,repair_photo_8421.jpg,JPEG,1834,2023-07-14,5b574fb8c79e1604,0.04,N
ATT-008422,WC-2023004225,invoice_8422.pdf,PDF,788,2023-07-14,dd489b4437e651c0,0.25,N
ATT-008423,WC-2023004226,repair_photo_8423.jpg,JPEG,4254,2024-12-13,78beb6fc01ff97bb,0.16,N
ATT-008424,WC-2023004226,repair_photo_8424.jpg,JPEG,2718,2024-12-13,e718ca179c56fec8,0.17,N
ATT-008425,WC-2023004227,repair_photo_8425.jpg,JPEG,2908,2025-11-10,f158bc11bca7fb2d,0.15,N
ATT-008426,WC-2023004228,repair_photo_8426.jpg,JPEG,3060,2023-10-13,0a73a95ec7e24abd,0.13,N
ATT-008427,WC-2023004228,repair_photo_8427.jpg,JPEG,2871,2023-10-13,b4b1423049be19c4,0.2,N
ATT-008428,WC-2023004228,invoice_8428.pdf,PDF,2845,2023-10-13,99d565f9ed2184ae,0.2,N
ATT-008429,WC-2023004229,repair_photo_8429.jpg,JPEG,1096,2025-01-07,abb6b64d1e076dc3,0.1,N
ATT-008430,WC-2023004229,repair_photo_8430.jpg,JPEG,2570,2025-01-07,c030520937d978e2,0.14,N
ATT-008431,WC-2023004230,repair_photo_8431.jpg,JPEG,563,2024-11-06,55924ea0d0cec358,0.04,N
ATT-008432,WC-2023004230,repair_photo_8432.jpg,JPEG,3090,2024-11-06,4777d58e1ae65ec4,0.03,N
ATT-008433,WC-2023004231,repair_photo_8433.jpg,JPEG,2750,2024-03-11,54c45b50d475f52e,0.05,N
ATT-008434,WC-2023004231,repair_photo_8434.jpg,JPEG,799,2024-03-11,60a72111f312463f,0.17,N
ATT-008435,WC-2023004232,repair_photo_8435.jpg,JPEG,3288,2023-02-08,9b788df07cdff25a,0.04,N
ATT-008436,WC-2023004232,repair_photo_8436.jpg,JPEG,2035,2023-02-08,b6a376d6948fe11c,0.23,N
ATT-008437,WC-2023004232,invoice_8437.pdf,PDF,3919,2023-02-08,60c4fa171ee6f9f5,0.18,N
ATT-008438,WC-2023004233,repair_photo_8438.jpg,JPEG,3660,2024-05-12,26a995d1cfff2806,0.2,N
ATT-008439,WC-2023004233,repair_photo_8439.jpg,JPEG,1039,2024-05-12,8aa8d14def98fad5,0.1,N
ATT-008440,WC-2023004233,invoice_8440.pdf,PDF,3566,2024-05-12,8ea00d2d9e8c9e53,0.1,N
ATT-008441,WC-2023004234,repair_photo_8441.jpg,JPEG,2555,2024-08-28,2179389b5f37653c,0.12,N
ATT-008442,WC-2023004234,repair_photo_8442.jpg,JPEG,2146,2024-08-28,edace9520c33f8c8,0.24,N
ATT-008443,WC-2023004234,invoice_8443.pdf,PDF,4374,2024-08-28,993bc8c2b520b52e,0.07,N
ATT-008444,WC-2023004235,repair_photo_8444.jpg,JPEG,2193,2024-12-03,d4c178a5835a7ef8,0.01,N
ATT-008445,WC-2023004235,repair_photo_8445.jpg,JPEG,1659,2024-12-03,cd1b13208c0e9d70,0.15,N
ATT-008446,WC-2023004236,repair_photo_8446.jpg,JPEG,1696,2023-07-26,4b5ba83ea9979022,0.06,N
ATT-008447,WC-2023004237,repair_photo_8447.jpg,JPEG,3483,2025-11-24,5836486cfd999d11,0.22,N
ATT-008448,WC-2023004238,repair_photo_8448.jpg,JPEG,4987,2024-06-07,9732476863265d7e,0.17,N
ATT-008449,WC-2023004239,repair_photo_8449.jpg,JPEG,1056,2023-04-10,e7c686d1af65f97a,0.24,N
ATT-008450,WC-2023004239,repair_photo_8450.jpg,JPEG,404,2023-04-10,a735e145c7d5ff65,0.21,N
ATT-008451,WC-2023004239,invoice_8451.pdf,PDF,1334,2023-04-10,f0342c9161468e4a,0.1,N
ATT-008452,WC-2023004240,repair_photo_8452.jpg,JPEG,2357,2024-02-18,124bafa704dbc29d,0.21,N
ATT-008453,WC-2023004241,repair_photo_8453.jpg,JPEG,2414,2025-04-14,a7817b6a62e7dfe8,0.06,N
ATT-008454,WC-2023004241,repair_photo_8454.jpg,JPEG,4333,2025-04-14,ea9b6a14d42572cd,0.11,N
ATT-008455,WC-2023004241,invoice_8455.pdf,PDF,3832,2025-04-14,b90d47bb7cb976aa,0.14,N
ATT-008456,WC-2023004242,repair_photo_8456.jpg,JPEG,4480,2025-09-25,73f8f7b1b935432a,0.05,N
ATT-008457,WC-2023004242,repair_photo_8457.jpg,JPEG,1229,2025-09-25,2aca073003f405d7,0.2,N
ATT-008458,WC-2023004243,repair_photo_8458.jpg,JPEG,4591,2024-04-12,ddf2e88a44020bdb,0.13,N
ATT-008459,WC-2023004244,repair_photo_8459.jpg,JPEG,4846,2023-08-09,5dfa28a3a27ae21b,0.24,N
ATT-008460,WC-2023004245,repair_photo_8460.jpg,JPEG,3830,2025-01-06,af99c2fc6c595c4b,0.15,N
ATT-008461,WC-2023004246,repair_photo_8461.jpg,JPEG,4230,2025-08-12,3091fcd1a4967ea3,0.1,N
ATT-008462,WC-2023004246,repair_photo_8462.jpg,JPEG,2692,2025-08-12,ca9cfa8d8f2cf7d6,0.11,N
ATT-008463,WC-2023004247,repair_photo_8463.jpg,JPEG,510,2024-12-28,bac2be550876f9dd,0.02,N
ATT-008464,WC-2023004247,repair_photo_8464.jpg,JPEG,4625,2024-12-28,460c2564b869b154,0.04,N
ATT-008465,WC-2023004248,repair_photo_8465.jpg,JPEG,2380,2024-11-18,f3a2db1a74234af8,0.12,N
ATT-008466,WC-2023004248,repair_photo_8466.jpg,JPEG,3809,2024-11-18,4c1db051d00edc77,0.2,N
ATT-008467,WC-2023004249,repair_photo_8467.jpg,JPEG,4850,2024-12-02,305c07eb9cae9177,0.91,Y
ATT-008468,WC-2023004249,repair_photo_8468.jpg,JPEG,4851,2024-12-02,5be0ef3139941b9c,0.19,N
ATT-008469,WC-2023004250,repair_photo_8469.jpg,JPEG,2207,2025-03-21,eb71fef37ba2f2a5,0.19,N
ATT-008470,WC-2023004250,repair_photo_8470.jpg,JPEG,1918,2025-03-21,0dc5d65538a61150,0.06,N
ATT-008471,WC-2023004251,repair_photo_8471.jpg,JPEG,2027,2025-08-01,569b12d766e2622d,0.2,N
ATT-008472,WC-2023004252,repair_photo_8472.jpg,JPEG,696,2024-01-15,4d06b6c3aa38add0,0.23,N
ATT-008473,WC-2023004253,repair_photo_8473.jpg,JPEG,1789,2025-03-20,a5bbe381617e7c2e,0.24,N
ATT-008474,WC-2023004254,repair_photo_8474.jpg,JPEG,2869,2025-10-16,c00bc70a2feaa497,0.04,N
ATT-008475,WC-2023004254,repair_photo_8475.jpg,JPEG,1736,2025-10-16,563658756f1a1d36,0.06,N
ATT-008476,WC-2023004255,repair_photo_8476.jpg,JPEG,686,2023-05-08,23aa6ad6d577761b,0.13,N
ATT-008477,WC-2023004255,repair_photo_8477.jpg,JPEG,3237,2023-05-08,978fc36e8525dd53,0.23,N
ATT-008478,WC-2023004256,repair_photo_8478.jpg,JPEG,3166,2025-02-21,253a6c7669119540,0.19,N
ATT-008479,WC-2023004256,repair_photo_8479.jpg,JPEG,1841,2025-02-21,66e9045bc6f9ff45,0.15,N
ATT-008480,WC-2023004256,invoice_8480.pdf,PDF,3137,2025-02-21,60d1d02fc851f0c9,0.18,N
ATT-008481,WC-2023004257,repair_photo_8481.jpg,JPEG,2713,2025-09-23,10dd05b492054040,0.11,N
ATT-008482,WC-2023004258,repair_photo_8482.jpg,JPEG,3496,2023-02-04,ed510539d7f7627d,0.15,N
ATT-008483,WC-2023004259,repair_photo_8483.jpg,JPEG,4346,2024-08-25,abb636c5d71911cc,0.12,N
ATT-008484,WC-2023004260,repair_photo_8484.jpg,JPEG,3696,2024-08-02,b62211d2cd27e783,0.01,N
ATT-008485,WC-2023004260,repair_photo_8485.jpg,JPEG,1073,2024-08-02,07e5ce925e213479,0.23,N
ATT-008486,WC-2023004260,invoice_8486.pdf,PDF,3514,2024-08-02,18856facb02df0c3,0.06,N
ATT-008487,WC-2023004261,repair_photo_8487.jpg,JPEG,4631,2025-04-15,6f64b4bb0a076e2f,0.01,N
ATT-008488,WC-2023004261,repair_photo_8488.jpg,JPEG,395,2025-04-15,8257fb8822f4a778,0.2,N
ATT-008489,WC-2023004261,invoice_8489.pdf,PDF,1398,2025-04-15,60698aa30c633ef3,0.09,N
ATT-008490,WC-2023004262,repair_photo_8490.jpg,JPEG,2775,2025-07-20,d2120cb7258a92aa,0.15,N
ATT-008491,WC-2023004263,repair_photo_8491.jpg,JPEG,2856,2025-02-26,99b49f6fe722155f,0.0,N
ATT-008492,WC-2023004263,repair_photo_8492.jpg,JPEG,2542,2025-02-26,3078a556af49d15b,0.01,N
ATT-008493,WC-2023004263,invoice_8493.pdf,PDF,4068,2025-02-26,3b92326f7857cf12,0.17,N
ATT-008494,WC-2023004264,repair_photo_8494.jpg,JPEG,221,2025-04-15,98d098998fe0cc43,0.2,N
ATT-008495,WC-2023004265,repair_photo_8495.jpg,JPEG,4366,2025-06-08,3cf0f12e1c580f6e,0.05,N
ATT-008496,WC-2023004265,repair_photo_8496.jpg,JPEG,3172,2025-06-08,fe7800dbe761b229,0.11,N
ATT-008497,WC-2023004266,repair_photo_8497.jpg,JPEG,2967,2023-09-18,d3955906e9d09eaf,0.08,N
ATT-008498,WC-2023004266,repair_photo_8498.jpg,JPEG,1364,2023-09-18,05b6ce80a753aa8c,0.0,N
ATT-008499,WC-2023004266,invoice_8499.pdf,PDF,1348,2023-09-18,7d5ad0f4db7f4f63,0.17,N
ATT-008500,WC-2023004267,repair_photo_8500.jpg,JPEG,4805,2024-07-06,745aa33750529755,0.12,N
ATT-008501,WC-2023004268,repair_photo_8501.jpg,JPEG,2464,2025-02-11,0b7664e8246bbff3,0.01,N
ATT-008502,WC-2023004269,repair_photo_8502.jpg,JPEG,2378,2024-06-20,8f02e328c264c95f,0.07,N
ATT-008503,WC-2023004269,repair_photo_8503.jpg,JPEG,1606,2024-06-20,d6a9ba927379345e,0.12,N
ATT-008504,WC-2023004269,invoice_8504.pdf,PDF,2691,2024-06-20,4cfc7e1003e09778,0.13,N
ATT-008505,WC-2023004270,repair_photo_8505.jpg,JPEG,1725,2024-11-04,72b7ad6b8ec16523,0.16,N
ATT-008506,WC-2023004270,repair_photo_8506.jpg,JPEG,4315,2024-11-04,c1fcbb5cedc28a5b,0.15,N
ATT-008507,WC-2023004271,repair_photo_8507.jpg,JPEG,2251,2023-07-09,caabc048168326f9,0.17,N
ATT-008508,WC-2023004271,repair_photo_8508.jpg,JPEG,216,2023-07-09,8f82ddf861dfc78d,0.1,N
ATT-008509,WC-2023004271,invoice_8509.pdf,PDF,3186,2023-07-09,0ced22e89a807822,0.07,N
ATT-008510,WC-2023004272,repair_photo_8510.jpg,JPEG,3069,2029-05-14,93d60de9699d6e17,0.04,N
ATT-008511,WC-2023004272,repair_photo_8511.jpg,JPEG,3984,2029-05-14,16ebd2dc197b6c20,0.03,N
ATT-008512,WC-2023004272,invoice_8512.pdf,PDF,4548,2029-05-14,2f38c91b067547f8,0.21,N
ATT-008513,WC-2023004273,repair_photo_8513.jpg,JPEG,1931,2025-06-22,7a0c6974fe5c4bb2,0.09,N
ATT-008514,WC-2023004274,repair_photo_8514.jpg,JPEG,1195,2025-01-25,a9872a3ef1e52552,0.21,N
ATT-008515,WC-2023004274,repair_photo_8515.jpg,JPEG,1747,2025-01-25,437e2194bdf611b2,0.14,N
ATT-008516,WC-2023004274,invoice_8516.pdf,PDF,2933,2025-01-25,9b293245768be8c3,0.15,N
ATT-008517,WC-2023004275,repair_photo_8517.jpg,JPEG,3984,2024-03-19,4977dacbc5448a40,0.08,N
ATT-008518,WC-2023004275,repair_photo_8518.jpg,JPEG,3217,2024-03-19,69e01a0ea280d8ae,0.12,N
ATT-008519,WC-2023004276,repair_photo_8519.jpg,JPEG,2908,2023-02-05,435fdc80ba49a87d,0.0,N
ATT-008520,WC-2023004277,repair_photo_8520.jpg,JPEG,4850,2023-08-24,85001afcbd4a6386,0.19,N
ATT-008521,WC-2023004277,repair_photo_8521.jpg,JPEG,2815,2023-08-24,e6bdefe84c095773,0.05,N
ATT-008522,WC-2023004277,invoice_8522.pdf,PDF,4026,2023-08-24,796f2ed29b4e06f2,0.08,N
ATT-008523,WC-2023004278,repair_photo_8523.jpg,JPEG,2164,2023-05-17,e4e0ac23a8205e60,0.02,N
ATT-008524,WC-2023004279,repair_photo_8524.jpg,JPEG,4232,2025-09-16,fab11cc14ad15045,0.13,N
ATT-008525,WC-2023004279,repair_photo_8525.jpg,JPEG,4739,2025-09-16,2df049d30e26cbfb,0.24,N
ATT-008526,WC-2023004279,invoice_8526.pdf,PDF,340,2025-09-16,92e64ddbdbedac36,0.15,N
ATT-008527,WC-2023004280,repair_photo_8527.jpg,JPEG,3672,2025-01-03,936c7817a6ee1e81,0.22,N
ATT-008528,WC-2023004280,repair_photo_8528.jpg,JPEG,4326,2025-01-03,53b46623fb1445c6,0.09,N
ATT-008529,WC-2023004281,repair_photo_8529.jpg,JPEG,1383,2024-03-03,d225b46701362493,0.17,N
ATT-008530,WC-2023004281,repair_photo_8530.jpg,JPEG,4389,2024-03-03,099c8bff086ec332,0.15,N
ATT-008531,WC-2023004281,invoice_8531.pdf,PDF,4148,2024-03-03,fd1effc9afafd262,0.1,N
ATT-008532,WC-2023004282,repair_photo_8532.jpg,JPEG,2201,2025-11-18,500e5f7ea7062d4b,0.19,N
ATT-008533,WC-2023004282,repair_photo_8533.jpg,JPEG,2449,2025-11-18,5fccfdff8e2c22c0,0.23,N
ATT-008534,WC-2023004282,invoice_8534.pdf,PDF,1389,2025-11-18,5b539553204c70c4,0.13,N
ATT-008535,WC-2023004283,repair_photo_8535.jpg,JPEG,3242,2023-05-23,39b7be4bb1ac2e07,0.04,N
ATT-008536,WC-2023004284,repair_photo_8536.jpg,JPEG,4766,2023-05-06,7fd7603afd7f5811,0.22,N
ATT-008537,WC-2023004284,repair_photo_8537.jpg,JPEG,3578,2023-05-06,c8bcec38ef089faa,0.11,N
ATT-008538,WC-2023004284,invoice_8538.pdf,PDF,1897,2023-05-06,ceec95a9d47d08ce,0.05,N
ATT-008539,WC-2023004285,repair_photo_8539.jpg,JPEG,1171,2024-12-11,34f2d9c1aec0d7c0,0.06,N
ATT-008540,WC-2023004286,repair_photo_8540.jpg,JPEG,1572,2023-04-23,6a358a4cfa1c61cc,0.11,N
ATT-008541,WC-2023004287,repair_photo_8541.jpg,JPEG,3697,2024-03-26,99fbf9bc51181996,0.2,N
ATT-008542,WC-2023004287,repair_photo_8542.jpg,JPEG,1777,2024-03-26,ea8c5e5b579ed725,0.15,N
ATT-008543,WC-2023004287,invoice_8543.pdf,PDF,2659,2024-03-26,268b548ac9deb48e,0.15,N
ATT-008544,WC-2023004288,repair_photo_8544.jpg,JPEG,1398,2023-12-14,2e285a4708cdded7,0.12,N
ATT-008545,WC-2023004289,repair_photo_8545.jpg,JPEG,3972,2024-12-05,7cc24ac15e7fe2bd,0.02,N
ATT-008546,WC-2023004290,repair_photo_8546.jpg,JPEG,2256,2025-07-09,48e0ae5b8a15f999,0.07,N
ATT-008547,WC-2023004290,repair_photo_8547.jpg,JPEG,3817,2025-07-09,da46bf8a5c12bc1e,0.16,N
ATT-008548,WC-2023004290,invoice_8548.pdf,PDF,4503,2025-07-09,121c4f9583b6ae98,0.01,N
ATT-008549,WC-2023004291,repair_photo_8549.jpg,JPEG,1567,2025-01-03,8f2057c8ca05747b,0.18,N
ATT-008550,WC-2023004291,repair_photo_8550.jpg,JPEG,2831,2025-01-03,8ed21e738c19e798,0.21,N
ATT-008551,WC-2023004291,invoice_8551.pdf,PDF,619,2025-01-03,3fac9acb79fa2c2f,0.22,N
ATT-008552,WC-2023004292,repair_photo_8552.jpg,JPEG,3907,2024-03-08,ad5b9fd97fa0975d,0.13,N
ATT-008553,WC-2023004293,repair_photo_8553.jpg,JPEG,299,2024-07-27,6b848a0558fb8cc2,0.11,N
ATT-008554,WC-2023004294,repair_photo_8554.jpg,JPEG,2148,2024-02-02,372932fb87822764,0.22,N
ATT-008555,WC-2023004294,repair_photo_8555.jpg,JPEG,1184,2024-02-02,d374901e6f937d76,0.18,N
ATT-008556,WC-2023004294,invoice_8556.pdf,PDF,1826,2024-02-02,53ea8a5bcac5c43b,0.19,N
ATT-008557,WC-2023004295,repair_photo_8557.jpg,JPEG,1559,2025-08-27,d1a86323082d9c35,0.13,N
ATT-008558,WC-2023004295,repair_photo_8558.jpg,JPEG,2248,2025-08-27,b75e9a44f827fc04,0.17,N
ATT-008559,WC-2023004295,invoice_8559.pdf,PDF,302,2025-08-27,5ad6b5c37619c372,0.13,N
ATT-008560,WC-2023004296,repair_photo_8560.jpg,JPEG,296,2023-04-16,c7d6035fd2032594,0.2,N
ATT-008561,WC-2023004296,repair_photo_8561.jpg,JPEG,2271,2023-04-16,4b6a3cd9515b4ea5,0.0,N
ATT-008562,WC-2023004297,repair_photo_8562.jpg,JPEG,643,2023-02-28,23c7a246d2014228,0.08,N
ATT-008563,WC-2023004297,repair_photo_8563.jpg,JPEG,954,2023-02-28,eac1dc803e35a2d2,0.13,N
ATT-008564,WC-2023004298,repair_photo_8564.jpg,JPEG,4060,2023-08-18,2f0615ae6e11049c,0.17,N
ATT-008565,WC-2023004298,repair_photo_8565.jpg,JPEG,2397,2023-08-18,8c7653895f391ac3,0.12,N
ATT-008566,WC-2023004298,invoice_8566.pdf,PDF,210,2023-08-18,2388d447d94bb860,0.0,N
ATT-008567,WC-2023004299,repair_photo_8567.jpg,JPEG,1326,2025-03-12,8a6d830b21250e85,0.2,N
ATT-008568,WC-2023004299,repair_photo_8568.jpg,JPEG,2601,2025-03-12,3f1e0598a1304581,0.17,N
ATT-008569,WC-2023004300,repair_photo_8569.jpg,JPEG,1779,2024-07-05,dd9c2c1e5913a390,0.04,N
ATT-008570,WC-2023004300,repair_photo_8570.jpg,JPEG,2223,2024-07-05,30ad4c2ffe29e000,0.02,N
ATT-008571,WC-2023004300,invoice_8571.pdf,PDF,2965,2024-07-05,1f8c68e1e9686aac,0.13,N
ATT-008572,WC-2023004301,repair_photo_8572.jpg,JPEG,1619,2023-04-24,24f9ba5942e3cc3f,0.18,N
ATT-008573,WC-2023004301,repair_photo_8573.jpg,JPEG,4602,2023-04-24,e663fac98c619a10,0.19,N
ATT-008574,WC-2023004302,repair_photo_8574.jpg,JPEG,3545,2025-08-09,dd346335e0cd1bfb,0.17,N
ATT-008575,WC-2023004303,repair_photo_8575.jpg,JPEG,242,2024-06-08,394fb55405a8d9cf,0.23,N
ATT-008576,WC-2023004303,repair_photo_8576.jpg,JPEG,2279,2024-06-08,dfe1ed277fe6dc37,0.0,N
ATT-008577,WC-2023004303,invoice_8577.pdf,PDF,1700,2024-06-08,763476980979b568,0.14,N
ATT-008578,WC-2023004304,repair_photo_8578.jpg,JPEG,1369,2024-01-22,711fe35b0c487d84,0.12,N
ATT-008579,WC-2023004305,repair_photo_8579.jpg,JPEG,4231,2023-07-01,55a513260ca213dd,0.16,N
ATT-008580,WC-2023004305,repair_photo_8580.jpg,JPEG,3931,2023-07-01,39a1b1343869c4e8,0.24,N
ATT-008581,WC-2023004305,invoice_8581.pdf,PDF,1598,2023-07-01,87c0fb4f69195ac4,0.11,N
ATT-008582,WC-2023004306,repair_photo_8582.jpg,JPEG,1873,2025-10-13,ca2e93c1c743f777,0.03,N
ATT-008583,WC-2023004307,repair_photo_8583.jpg,JPEG,4146,2023-12-28,9366ac83d58749a2,0.12,N
ATT-008584,WC-2023004308,repair_photo_8584.jpg,JPEG,1594,2023-07-28,71893f44fea91ae8,0.08,N
ATT-008585,WC-2023004308,repair_photo_8585.jpg,JPEG,4086,2023-07-28,30beeb346da39eb9,0.08,N
ATT-008586,WC-2023004308,invoice_8586.pdf,PDF,3247,2023-07-28,f279ca679a67d3ba,0.17,N
ATT-008587,WC-2023004309,repair_photo_8587.jpg,JPEG,2255,2025-12-14,37493b007fc2e752,0.08,N
ATT-008588,WC-2023004310,repair_photo_8588.jpg,JPEG,2029,2024-10-17,c71ec0e5575be0c7,0.08,N
ATT-008589,WC-2023004310,repair_photo_8589.jpg,JPEG,1431,2024-10-17,755b0aa3063b7fd5,0.02,N
ATT-008590,WC-2023004311,repair_photo_8590.jpg,JPEG,1384,2025-11-13,a5fce9d11d826627,0.02,N
ATT-008591,WC-2023004312,repair_photo_8591.jpg,JPEG,1240,2023-01-12,757566afbd8f2e26,0.13,N
ATT-008592,WC-2023004312,repair_photo_8592.jpg,JPEG,1981,2023-01-12,d71dc1e9c903c68c,0.06,N
ATT-008593,WC-2023004313,repair_photo_8593.jpg,JPEG,4766,2024-12-18,87e0f1217d8d9dbf,0.02,N
ATT-008594,WC-2023004314,repair_photo_8594.jpg,JPEG,2393,2025-09-06,67fa2d697b1913fe,0.12,N
ATT-008595,WC-2023004314,repair_photo_8595.jpg,JPEG,4213,2025-09-06,2a01a77e367308ee,0.13,N
ATT-008596,WC-2023004314,invoice_8596.pdf,PDF,1072,2025-09-06,a87616f62e219da3,0.16,N
ATT-008597,WC-2023004315,repair_photo_8597.jpg,JPEG,2372,2024-10-14,9060f685139f907d,0.11,N
ATT-008598,WC-2023004315,repair_photo_8598.jpg,JPEG,3977,2024-10-14,ccec63f4a28cabb4,0.01,N
ATT-008599,WC-2023004315,invoice_8599.pdf,PDF,1674,2024-10-14,4a2ad1cc0205ae80,0.02,N
ATT-008600,WC-2023004316,repair_photo_8600.jpg,JPEG,925,2025-02-20,e826f580190cdf18,0.02,N
ATT-008601,WC-2023004317,repair_photo_8601.jpg,JPEG,3706,2024-01-22,202c18cd7dd3768c,0.1,N
ATT-008602,WC-2023004317,repair_photo_8602.jpg,JPEG,1629,2024-01-22,9bfa17ca1e89f70d,0.23,N
ATT-008603,WC-2023004318,repair_photo_8603.jpg,JPEG,740,2025-02-20,088179862d9b4165,0.1,N
ATT-008604,WC-2023004318,repair_photo_8604.jpg,JPEG,4599,2025-02-20,814323ad548acb02,0.12,N
ATT-008605,WC-2023004318,invoice_8605.pdf,PDF,1228,2025-02-20,d1ddcdb2768cbbfa,0.11,N
ATT-008606,WC-2023004319,repair_photo_8606.jpg,JPEG,3216,2024-02-01,58f41757af06d1e3,0.91,Y
ATT-008607,WC-2023004319,repair_photo_8607.jpg,JPEG,4569,2024-02-01,7c1f28cd8d016511,0.1,N
ATT-008608,WC-2023004320,repair_photo_8608.jpg,JPEG,1791,2025-09-24,1b0572744a5056c5,0.23,N
ATT-008609,WC-2023004320,repair_photo_8609.jpg,JPEG,2523,2025-09-24,b1ee7ae3dbf6139f,0.05,N
ATT-008610,WC-2023004321,repair_photo_8610.jpg,JPEG,4928,2025-10-04,c75366435560e62f,0.11,N
ATT-008611,WC-2023004322,repair_photo_8611.jpg,JPEG,978,2024-02-08,972b92e5d7d979cd,0.12,N
ATT-008612,WC-2023004322,repair_photo_8612.jpg,JPEG,3686,2024-02-08,a941286cd4aaba58,0.23,N
ATT-008613,WC-2023004323,repair_photo_8613.jpg,JPEG,3758,2025-03-01,65142e35e4717a90,0.01,N
ATT-008614,WC-2023004324,repair_photo_8614.jpg,JPEG,2276,2024-07-11,35b98b25c3982047,0.07,N
ATT-008615,WC-2023004324,repair_photo_8615.jpg,JPEG,1300,2024-07-11,aab5a1cdc1d2bcd7,0.22,N
ATT-008616,WC-2023004324,invoice_8616.pdf,PDF,2316,2024-07-11,411ab7d35cd02c58,0.01,N
ATT-008617,WC-2023004325,repair_photo_8617.jpg,JPEG,576,2023-01-11,9526d2e0618b6bd6,0.21,N
ATT-008618,WC-2023004325,repair_photo_8618.jpg,JPEG,4056,2023-01-11,287bac0665d4e293,0.22,N
ATT-008619,WC-2023004326,repair_photo_8619.jpg,JPEG,1132,2025-11-25,08dfdb14870b003a,0.11,N
ATT-008620,WC-2023004326,repair_photo_8620.jpg,JPEG,1820,2025-11-25,78ff02adbfde1307,0.04,N
ATT-008621,WC-2023004326,invoice_8621.pdf,PDF,3660,2025-11-25,2a78b93ccc98970b,0.2,N
ATT-008622,WC-2023004327,repair_photo_8622.jpg,JPEG,1225,2023-08-03,12e57c6a5ee7bfcf,0.22,N
ATT-008623,WC-2023004327,repair_photo_8623.jpg,JPEG,3304,2023-08-03,18797e7d80a2b43a,0.11,N
ATT-008624,WC-2023004328,repair_photo_8624.jpg,JPEG,3357,2025-11-23,c1d1f205b0ebc425,0.01,N
ATT-008625,WC-2023004328,repair_photo_8625.jpg,JPEG,371,2025-11-23,11800cc68485c0b6,0.09,N
ATT-008626,WC-2023004329,repair_photo_8626.jpg,JPEG,993,2025-04-07,152452b640de23e1,0.12,N
ATT-008627,WC-2023004329,repair_photo_8627.jpg,JPEG,3819,2025-04-07,3f6b1503800a13e9,0.13,N
ATT-008628,WC-2023004329,invoice_8628.pdf,PDF,619,2025-04-07,50d412d9556009d1,0.13,N
ATT-008629,WC-2023004330,repair_photo_8629.jpg,JPEG,2602,2023-11-14,33c52f4d067c8e2e,0.11,N
ATT-008630,WC-2023004330,repair_photo_8630.jpg,JPEG,3915,2023-11-14,269e3bb244c5e1a1,0.19,N
ATT-008631,WC-2023004331,repair_photo_8631.jpg,JPEG,1197,2024-06-17,afec25c8036e213e,0.06,N
ATT-008632,WC-2023004331,repair_photo_8632.jpg,JPEG,1381,2024-06-17,a5cb7b8531a3c40a,0.05,N
ATT-008633,WC-2023004332,repair_photo_8633.jpg,JPEG,2270,2025-05-25,3c5a2a94c2da5874,0.13,N
ATT-008634,WC-2023004332,repair_photo_8634.jpg,JPEG,4132,2025-05-25,66897a7718abb4e3,0.18,N
ATT-008635,WC-2023004332,invoice_8635.pdf,PDF,3532,2025-05-25,146e7eba663ee9fd,0.04,N
ATT-008636,WC-2023004333,repair_photo_8636.jpg,JPEG,860,2024-09-15,218d417e30ff8bfc,0.22,N
ATT-008637,WC-2023004334,repair_photo_8637.jpg,JPEG,581,2023-04-25,aa2aa8fa6d2bcd40,0.09,N
ATT-008638,WC-2023004334,repair_photo_8638.jpg,JPEG,3514,2023-04-25,02e07723790d9e0e,0.08,N
ATT-008639,WC-2023004334,invoice_8639.pdf,PDF,3818,2023-04-25,dc828d803e11957c,0.19,N
ATT-008640,WC-2023004335,repair_photo_8640.jpg,JPEG,4352,2023-02-23,6e6dfe8b34e6f66f,0.17,N
ATT-008641,WC-2023004336,repair_photo_8641.jpg,JPEG,3919,2023-03-22,bb186645e6ca9295,0.23,N
ATT-008642,WC-2023004337,repair_photo_8642.jpg,JPEG,643,2025-02-28,cd1d624f447d3322,0.15,N
ATT-008643,WC-2023004337,repair_photo_8643.jpg,JPEG,1398,2025-02-28,2bdb936f3d80c24c,0.08,N
ATT-008644,WC-2023004338,repair_photo_8644.jpg,JPEG,4944,2025-09-02,d2fdaacc3b5ff450,0.06,N
ATT-008645,WC-2023004338,repair_photo_8645.jpg,JPEG,1263,2025-09-02,dfde5a6430f40e50,0.09,N
ATT-008646,WC-2023004339,repair_photo_8646.jpg,JPEG,390,2024-07-15,9d48bebe094a08dd,0.17,N
