claim_id,cluster_id,cluster_size,distance_from_centroid,is_outlier,cluster_avg_claim_amount,cluster_std_claim_amount,claim_amount_z_score
WC-2023003850,Campaign-Related-Defect,1241,1.487,N,4154.73,2330.54,-0.78
WC-2023003851,Transmission-Class8-Heavy-Use,276,1.287,N,4789.88,1996.74,-0.81
WC-2023003852,Fuel-System-Cold-Start,390,1.545,N,3525.56,2352.52,0.25
WC-2023003853,Cooling-Summer-Sun-Belt,509,1.076,N,2771.87,2089.92,-0.59
WC-2023003854,Brake-Rust-Belt-Winter,562,1.809,N,2534.44,1878.53,0.84
WC-2023003855,Campaign-Related-Defect,1241,1.045,N,4154.73,2330.54,-1.63
WC-2023003856,Emission-DPF-Regen-Failure,335,3.477,Y,3920.94,2145.67,0.55
WC-2023003857,Fuel-System-Cold-Start,390,0.25,N,3525.56,2352.52,-1.27
WC-2023003858,Campaign-Related-Defect,1241,1.913,N,4154.73,2330.54,-1.12
WC-2023003859,Emission-DPF-Regen-Failure,335,1.906,N,3920.94,2145.67,-0.36
WC-2023003860,Cooling-Summer-Sun-Belt,509,1.324,N,2771.87,2089.92,-0.71
WC-2023003861,Engine-Extended-Warranty,364,0.296,N,4658.44,2195.34,0.09
WC-2023003862,Campaign-Related-Defect,1241,1.174,N,4154.73,2330.54,1.14
WC-2023003863,Engine-Extended-Warranty,364,1.331,N,4658.44,2195.34,0.96
WC-2023003864,Campaign-Related-Defect,1241,1.5,N,4154.73,2330.54,-0.29
WC-2023003865,Electrical-Intermittent-Faults,470,1.395,N,3130.91,1970.63,0.5
WC-2023003866,Drivetrain-Construction-Fleet,254,0.426,N,4330.36,2909.27,-1.35
WC-2023003867,Campaign-Related-Defect,1241,0.33,N,4154.73,2330.54,0.65
WC-2023003868,Campaign-Related-Defect,1241,0.793,N,4154.73,2330.54,-1.03
WC-2023003869,Transmission-Class8-Heavy-Use,276,0.655,N,4789.88,1996.74,-0.52
WC-2023003870,Campaign-Related-Defect,1241,1.074,N,4154.73,2330.54,-0.69
WC-2023003871,Brake-Rust-Belt-Winter,562,1.179,N,2534.44,1878.53,1.66
WC-2023003872,Brake-Rust-Belt-Winter,562,0.901,N,2534.44,1878.53,-0.44
WC-2023003873,Cooling-Summer-Sun-Belt,509,1.839,N,2771.87,2089.92,-0.92
WC-2023003874,Cab-Body-Regional-Distribution,260,1.288,N,2397.55,2071.18,0.93
WC-2023003875,Electrical-Intermittent-Faults,470,1.418,N,3130.91,1970.63,0.61
WC-2023003876,Campaign-Related-Defect,1241,1.143,N,4154.73,2330.54,0.3
WC-2023003877,Cab-Body-Regional-Distribution,260,1.273,N,2397.55,2071.18,-0.97
WC-2023003878,Fuel-System-Cold-Start,390,0.298,N,3525.56,2352.52,-1.27
WC-2023003879,Campaign-Related-Defect,1241,1.209,N,4154.73,2330.54,-0.39
WC-2023003880,Campaign-Related-Defect,1241,0.494,N,4154.73,2330.54,-0.6
WC-2023003881,Brake-Rust-Belt-Winter,562,0.116,N,2534.44,1878.53,-0.62
WC-2023003882,Brake-Rust-Belt-Winter,562,1.793,N,2534.44,1878.53,-1.15
WC-2023003883,Electrical-Intermittent-Faults,470,1.712,N,3130.91,1970.63,0.81
WC-2023003884,Electrical-Intermittent-Faults,470,0.159,N,3130.91,1970.63,-0.18
WC-2023003885,Electrical-Intermittent-Faults,470,0.57,N,3130.91,1970.63,0.45
WC-2023003886,Campaign-Related-Defect,1241,1.53,N,4154.73,2330.54,-0.22
WC-2023003887,Emission-High-Mileage-Cascadia,339,0.192,N,3724.51,1975.33,0.13
WC-2023003888,Campaign-Related-Defect,1241,1.483,N,4154.73,2330.54,1.82
WC-2023003889,Cooling-Summer-Sun-Belt,509,1.21,N,2771.87,2089.92,0.75
WC-2023003890,Transmission-Class8-Heavy-Use,276,0.564,N,4789.88,1996.74,1.43
WC-2023003891,Transmission-Class8-Heavy-Use,276,0.173,N,4789.88,1996.74,-1.07
WC-2023003892,Cooling-Summer-Sun-Belt,509,1.002,N,2771.87,2089.92,-0.3
WC-2023003893,Electrical-Intermittent-Faults,470,0.338,N,3130.91,1970.63,-0.86
WC-2023003894,Brake-Rust-Belt-Winter,562,1.366,N,2534.44,1878.53,-1.11
WC-2023003895,Fuel-System-Cold-Start,390,1.237,N,3525.56,2352.52,-0.77
WC-2023003896,Campaign-Related-Defect,1241,1.519,N,4154.73,2330.54,0.05
WC-2023003897,Campaign-Related-Defect,1241,1.605,N,4154.73,2330.54,0.84
WC-2023003898,Electrical-Intermittent-Faults,470,1.578,N,3130.91,1970.63,2.2
WC-2023003899,Fuel-System-Cold-Start,390,1.518,N,3525.56,2352.52,-0.55
WC-2023003900,Campaign-Related-Defect,1241,0.368,N,4154.73,2330.54,-1.54
WC-2023003901,Fuel-System-Cold-Start,390,1.484,N,3525.56,2352.52,-1.28
WC-2023003902,Campaign-Related-Defect,1241,0.232,N,4154.73,2330.54,-0.97
WC-2023003903,Brake-Rust-Belt-Winter,562,0.797,N,2534.44,1878.53,0.61
WC-2023003904,Electrical-Intermittent-Faults,470,0.764,N,3130.91,1970.63,-0.92
WC-2023003905,Engine-Extended-Warranty,364,1.197,N,4658.44,2195.34,0.07
WC-2023003906,Campaign-Related-Defect,1241,1.571,N,4154.73,2330.54,0.81
WC-2023003907,Electrical-Intermittent-Faults,470,1.607,N,3130.91,1970.63,-0.37
WC-2023003908,Engine-Extended-Warranty,364,1.923,N,4658.44,2195.34,2.01
WC-2023003909,Campaign-Related-Defect,1241,1.94,N,4154.73,2330.54,2.05
WC-2023003910,Electrical-Intermittent-Faults,470,0.4,N,3130.91,1970.63,-1.4
WC-2023003911,Emission-DPF-Regen-Failure,335,0.644,N,3920.94,2145.67,-0.39
WC-2023003912,Emission-DPF-Regen-Failure,335,1.693,N,3920.94,2145.67,-0.58
WC-2023003913,Campaign-Related-Defect,1241,3.855,Y,4154.73,2330.54,0.9
WC-2023003914,Transmission-Class8-Heavy-Use,276,1.622,N,4789.88,1996.74,0.89
WC-2023003915,Campaign-Related-Defect,1241,1.076,N,4154.73,2330.54,-1.05
WC-2023003916,Emission-DPF-Regen-Failure,335,1.543,N,3920.94,2145.67,0.74
WC-2023003917,Electrical-Intermittent-Faults,470,0.136,N,3130.91,1970.63,1.0
WC-2023003918,Transmission-Class8-Heavy-Use,276,0.981,N,4789.88,1996.74,-0.55
WC-2023003919,Campaign-Related-Defect,1241,0.472,N,4154.73,2330.54,-0.37
WC-2023003920,Fuel-System-Cold-Start,390,1.537,N,3525.56,2352.52,-0.72
WC-2023003921,Campaign-Related-Defect,1241,1.168,N,4154.73,2330.54,-0.98
WC-2023003922,Electrical-Intermittent-Faults,470,0.238,N,3130.91,1970.63,-0.64
WC-2023003923,Drivetrain-Construction-Fleet,254,1.636,N,4330.36,2909.27,0.26
WC-2023003924,Brake-Rust-Belt-Winter,562,1.242,N,2534.44,1878.53,0.75
WC-2023003925,Brake-Rust-Belt-Winter,562,0.288,N,2534.44,1878.53,-0.1
WC-2023003926,Brake-Rust-Belt-Winter,562,1.392,N,2534.44,1878.53,-0.53
WC-2023003927,Cooling-Summer-Sun-Belt,509,0.909,N,2771.87,2089.92,0.81
WC-2023003928,Campaign-Related-Defect,1241,0.9,N,4154.73,2330.54,-0.85
WC-2023003929,Electrical-Intermittent-Faults,470,1.886,N,3130.91,1970.63,0.51
WC-2023003930,Electrical-Intermittent-Faults,470,1.114,N,3130.91,1970.63,-0.26
WC-2023003931,Engine-Extended-Warranty,364,0.833,N,4658.44,2195.34,0.85
WC-2023003932,Drivetrain-Construction-Fleet,254,0.299,N,4330.36,2909.27,-1.36
WC-2023003933,Brake-Rust-Belt-Winter,562,1.239,N,2534.44,1878.53,-0.61
WC-2023003934,Emission-DPF-Regen-Failure,335,0.162,N,3920.94,2145.67,0.63
WC-2023003935,Electrical-Intermittent-Faults,470,1.423,N,3130.91,1970.63,-0.84
WC-2023003936,Brake-Rust-Belt-Winter,562,2.622,N,2534.44,1878.53,-0.19
WC-2023003937,Brake-Rust-Belt-Winter,562,1.995,N,2534.44,1878.53,0.51
WC-2023003938,Campaign-Related-Defect,1241,0.29,N,4154.73,2330.54,1.49
WC-2023003939,Brake-Rust-Belt-Winter,562,0.892,N,2534.44,1878.53,-0.66
WC-2023003940,Brake-Rust-Belt-Winter,562,0.235,N,2534.44,1878.53,0.44
WC-2023003941,Transmission-Class8-Heavy-Use,276,1.131,N,4789.88,1996.74,1.66
WC-2023003942,Drivetrain-Construction-Fleet,254,2.344,N,4330.36,2909.27,0.63
WC-2023003943,Drivetrain-Construction-Fleet,254,1.697,N,4330.36,2909.27,0.3
WC-2023003944,Brake-Rust-Belt-Winter,562,0.111,N,2534.44,1878.53,-1.05
WC-2023003945,Campaign-Related-Defect,1241,1.194,N,4154.73,2330.54,2.76
WC-2023003946,Campaign-Related-Defect,1241,1.876,N,4154.73,2330.54,0.34
WC-2023003947,Brake-Rust-Belt-Winter,562,1.534,N,2534.44,1878.53,-0.57
WC-2023003948,Campaign-Related-Defect,1241,2.428,N,4154.73,2330.54,0.22
WC-2023003949,Campaign-Related-Defect,1241,0.582,N,4154.73,2330.54,0.21
WC-2023003950,Fuel-System-Cold-Start,390,0.403,N,3525.56,2352.52,2.07
WC-2023003951,Campaign-Related-Defect,1241,1.235,N,4154.73,2330.54,-1.61
WC-2023003952,Campaign-Related-Defect,1241,1.133,N,4154.73,2330.54,-0.33
WC-2023003953,Fuel-System-Cold-Start,390,2.96,N,3525.56,2352.52,1.12
WC-2023003954,Cooling-Summer-Sun-Belt,509,0.118,N,2771.87,2089.92,-0.71
WC-2023003955,Brake-Rust-Belt-Winter,562,1.845,N,2534.44,1878.53,-1.08
WC-2023003956,Cooling-Summer-Sun-Belt,509,0.242,N,2771.87,2089.92,-1.11
WC-2023003957,Campaign-Related-Defect,1241,0.606,N,4154.73,2330.54,1.19
WC-2023003958,Fuel-System-Cold-Start,390,1.549,N,3525.56,2352.52,0.51
WC-2023003959,Fuel-System-Cold-Start,390,1.724,N,3525.56,2352.52,-0.57
WC-2023003960,Campaign-Related-Defect,1241,1.842,N,4154.73,2330.54,-1.01
WC-2023003961,Campaign-Related-Defect,1241,0.64,N,4154.73,2330.54,0.61
WC-2023003962,Cooling-Summer-Sun-Belt,509,1.546,N,2771.87,2089.92,-0.75
WC-2023003963,Brake-Rust-Belt-Winter,562,1.915,N,2534.44,1878.53,0.32
WC-2023003964,Brake-Rust-Belt-Winter,562,0.978,N,2534.44,1878.53,1.4
WC-2023003965,Emission-DPF-Regen-Failure,335,1.218,N,3920.94,2145.67,-0.97
WC-2023003966,Engine-Extended-Warranty,364,1.949,N,4658.44,2195.34,1.43
WC-2023003967,Cooling-Summer-Sun-Belt,509,1.503,N,2771.87,2089.92,-0.9
WC-2023003968,Campaign-Related-Defect,1241,4.441,Y,4154.73,2330.54,1.02
WC-2023003969,Drivetrain-Construction-Fleet,254,0.19,N,4330.36,2909.27,-0.69
WC-2023003970,Cooling-Summer-Sun-Belt,509,1.857,N,2771.87,2089.92,-0.09
WC-2023003971,Campaign-Related-Defect,1241,1.787,N,4154.73,2330.54,1.1
WC-2023003972,Emission-DPF-Regen-Failure,335,0.183,N,3920.94,2145.67,0.15
WC-2023003973,Brake-Rust-Belt-Winter,562,1.837,N,2534.44,1878.53,0.23
WC-2023003974,Electrical-Intermittent-Faults,470,1.625,N,3130.91,1970.63,-0.63
WC-2023003975,Campaign-Related-Defect,1241,1.485,N,4154.73,2330.54,-0.28
WC-2023003976,Transmission-Class8-Heavy-Use,276,0.242,N,4789.88,1996.74,1.82
WC-2023003977,Campaign-Related-Defect,1241,1.696,N,4154.73,2330.54,-0.6
WC-2023003978,Engine-Extended-Warranty,364,1.195,N,4658.44,2195.34,-0.11
WC-2023003979,Transmission-Class8-Heavy-Use,276,1.47,N,4789.88,1996.74,1.63
WC-2023003980,Brake-Rust-Belt-Winter,562,1.12,N,2534.44,1878.53,-0.87
WC-2023003981,Engine-Extended-Warranty,364,0.391,N,4658.44,2195.34,-1.14
WC-2023003982,Emission-DPF-Regen-Failure,335,0.457,N,3920.94,2145.67,0.83
WC-2023003983,Electrical-Intermittent-Faults,470,0.386,N,3130.91,1970.63,-0.11
WC-2023003984,Emission-DPF-Regen-Failure,335,0.153,N,3920.94,2145.67,-0.94
WC-2023003985,Campaign-Related-Defect,1241,0.324,N,4154.73,2330.54,-0.49
WC-2023003986,Fuel-System-Cold-Start,390,1.746,N,3525.56,2352.52,1.26
WC-2023003987,Engine-Extended-Warranty,364,0.342,N,4658.44,2195.34,-0.33
WC-2023003988,Emission-DPF-Regen-Failure,335,1.644,N,3920.94,2145.67,-0.22
WC-2023003989,Cooling-Summer-Sun-Belt,509,1.788,N,2771.87,2089.92,0.09
WC-2023003990,Electrical-Intermittent-Faults,470,1.532,N,3130.91,1970.63,-0.82
WC-2023003991,Campaign-Related-Defect,1241,0.709,N,4154.73,2330.54,-0.82
WC-2023003992,Campaign-Related-Defect,1241,1.39,N,4154.73,2330.54,-0.45
WC-2023003993,Campaign-Related-Defect,1241,0.938,N,4154.73,2330.54,0.16
WC-2023003994,Fuel-System-Cold-Start,390,1.364,N,3525.56,2352.52,-1.26
WC-2023003995,Cooling-Summer-Sun-Belt,509,0.738,N,2771.87,2089.92,-0.05
WC-2023003996,Brake-Rust-Belt-Winter,562,1.837,N,2534.44,1878.53,0.7
WC-2023003997,Brake-Rust-Belt-Winter,562,0.865,N,2534.44,1878.53,1.34
WC-2023003998,Campaign-Related-Defect,1241,0.197,N,4154.73,2330.54,-0.29
WC-2023003999,Drivetrain-Construction-Fleet,254,1.513,N,4330.36,2909.27,0.24
WC-2023004000,Electrical-Intermittent-Faults,470,1.899,N,3130.91,1970.63,-1.39
WC-2023004001,Engine-Extended-Warranty,364,0.641,N,4658.44,2195.34,0.36
WC-2023004002,Brake-Rust-Belt-Winter,562,1.012,N,2534.44,1878.53,-0.65
WC-2023004003,Electrical-Intermittent-Faults,470,0.257,N,3130.91,1970.63,-0.25
WC-2023004004,Brake-Rust-Belt-Winter,562,0.148,N,2534.44,1878.53,0.49
WC-2023004005,Drivetrain-Construction-Fleet,254,0.947,N,4330.36,2909.27,-0.86
WC-2023004006,Cooling-Summer-Sun-Belt,509,0.17,N,2771.87,2089.92,1.21
WC-2023004007,Cab-Body-Regional-Distribution,260,0.656,N,2397.55,2071.18,-0.91
WC-2023004008,Emission-DPF-Regen-Failure,335,0.318,N,3920.94,2145.67,0.93
WC-2023004009,Electrical-Intermittent-Faults,470,1.64,N,3130.91,1970.63,-1.38
WC-2023004010,Campaign-Related-Defect,1241,0.769,N,4154.73,2330.54,1.45
WC-2023004011,Fuel-System-Cold-Start,390,0.235,N,3525.56,2352.52,-1.27
WC-2023004012,Transmission-Class8-Heavy-Use,276,1.108,N,4789.88,1996.74,-0.54
WC-2023004013,Cooling-Summer-Sun-Belt,509,1.214,N,2771.87,2089.92,0.44
WC-2023004014,Emission-DPF-Regen-Failure,335,0.143,N,3920.94,2145.67,1.47
WC-2023004015,Campaign-Related-Defect,1241,0.431,N,4154.73,2330.54,-1.26
WC-2023004016,Campaign-Related-Defect,1241,0.624,N,4154.73,2330.54,-0.08
WC-2023004017,Campaign-Related-Defect,1241,0.965,N,4154.73,2330.54,0.66
WC-2023004018,Cab-Body-Regional-Distribution,260,0.942,N,2397.55,2071.18,1.03
WC-2023004019,Emission-DPF-Regen-Failure,335,1.077,N,3920.94,2145.67,-1.42
WC-2023004020,Drivetrain-Construction-Fleet,254,1.286,N,4330.36,2909.27,0.35
WC-2023004021,Campaign-Related-Defect,1241,1.72,N,4154.73,2330.54,1.2
WC-2023004022,Campaign-Related-Defect,1241,1.806,N,4154.73,2330.54,1.38
WC-2023004023,Brake-Rust-Belt-Winter,562,0.937,N,2534.44,1878.53,0.81
WC-2023004024,Drivetrain-Construction-Fleet,254,0.692,N,4330.36,2909.27,1.43
WC-2023004025,Fuel-System-Cold-Start,390,1.556,N,3525.56,2352.52,0.54
WC-2023004026,Cooling-Summer-Sun-Belt,509,1.403,N,2771.87,2089.92,-0.89
WC-2023004027,Campaign-Related-Defect,1241,0.496,N,4154.73,2330.54,-0.79
WC-2023004028,Cab-Body-Regional-Distribution,260,1.507,N,2397.55,2071.18,-0.72
WC-2023004029,Transmission-Class8-Heavy-Use,276,0.508,N,4789.88,1996.74,-1.01
WC-2023004030,Campaign-Related-Defect,1241,0.111,N,4154.73,2330.54,-1.08
WC-2023004031,Emission-High-Mileage-Cascadia,339,0.764,N,3724.51,1975.33,-1.23
WC-2023004032,Campaign-Related-Defect,1241,0.121,N,4154.73,2330.54,0.33
WC-2023004033,Drivetrain-Construction-Fleet,254,0.976,N,4330.36,2909.27,-0.63
WC-2023004034,Electrical-Intermittent-Faults,470,0.316,N,3130.91,1970.63,-0.1
WC-2023004035,Campaign-Related-Defect,1241,0.204,N,4154.73,2330.54,-1.14
WC-2023004036,Cooling-Summer-Sun-Belt,509,1.933,N,2771.87,2089.92,1.34
WC-2023004037,Emission-DPF-Regen-Failure,335,0.508,N,3920.94,2145.67,-1.42
WC-2023004038,Drivetrain-Construction-Fleet,254,1.344,N,4330.36,2909.27,0.34
WC-2023004039,Emission-High-Mileage-Cascadia,339,1.599,N,3724.51,1975.33,-0.24
WC-2023004040,Drivetrain-Construction-Fleet,254,0.376,N,4330.36,2909.27,0.32
WC-2023004041,Campaign-Related-Defect,1241,0.315,N,4154.73,2330.54,0.69
WC-2023004042,Campaign-Related-Defect,1241,1.86,N,4154.73,2330.54,-1.41
WC-2023004043,Electrical-Intermittent-Faults,470,1.324,N,3130.91,1970.63,-0.13
WC-2023004044,Campaign-Related-Defect,1241,1.58,N,4154.73,2330.54,0.33
WC-2023004045,Fuel-System-Cold-Start,390,1.319,N,3525.56,2352.52,-0.27
WC-2023004046,Fuel-System-Cold-Start,390,0.456,N,3525.56,2352.52,-0.16
WC-2023004047,Drivetrain-Construction-Fleet,254,0.357,N,4330.36,2909.27,0.23
WC-2023004048,Drivetrain-Construction-Fleet,254,0.335,N,4330.36,2909.27,0.52
WC-2023004049,Cab-Body-Regional-Distribution,260,0.704,N,2397.55,2071.18,0.78
WC-2023004050,Brake-Rust-Belt-Winter,562,0.444,N,2534.44,1878.53,0.92
WC-2023004051,Cooling-Summer-Sun-Belt,509,0.728,N,2771.87,2089.92,-0.72
WC-2023004052,Drivetrain-Construction-Fleet,254,0.123,N,4330.36,2909.27,-1.35
WC-2023004053,Campaign-Related-Defect,1241,0.383,N,4154.73,2330.54,1.04
WC-2023004054,Campaign-Related-Defect,1241,1.847,N,4154.73,2330.54,-0.6
WC-2023004055,Campaign-Related-Defect,1241,0.674,N,4154.73,2330.54,2.77
WC-2023004056,Electrical-Intermittent-Faults,470,0.339,N,3130.91,1970.63,-0.84
WC-2023004057,Transmission-Class8-Heavy-Use,276,0.726,N,4789.88,1996.74,-1.04
WC-2023004058,Emission-High-Mileage-Cascadia,339,3.564,Y,3724.51,1975.33,0.23
WC-2023004059,Electrical-Intermittent-Faults,470,0.26,N,3130.91,1970.63,0.54
WC-2023004060,Cooling-Summer-Sun-Belt,509,0.204,N,2771.87,2089.92,-0.06
WC-2023004061,Fuel-System-Cold-Start,390,2.502,N,3525.56,2352.52,-1.26
WC-2023004062,Fuel-System-Cold-Start,390,0.666,N,3525.56,2352.52,-0.23
WC-2023004063,Cooling-Summer-Sun-Belt,509,0.344,N,2771.87,2089.92,0.41
WC-2023004064,Electrical-Intermittent-Faults,470,0.414,N,3130.91,1970.63,-0.69
WC-2023004065,Brake-Rust-Belt-Winter,562,1.246,N,2534.44,1878.53,1.42
WC-2023004066,Brake-Rust-Belt-Winter,562,0.17,N,2534.44,1878.53,0.53
WC-2023004067,Emission-High-Mileage-Cascadia,339,0.178,N,3724.51,1975.33,-0.33
WC-2023004068,Cooling-Summer-Sun-Belt,509,1.903,N,2771.87,2089.92,2.36
WC-2023004069,Campaign-Related-Defect,1241,1.26,N,4154.73,2330.54,1.88
WC-2023004070,Campaign-Related-Defect,1241,0.508,N,4154.73,2330.54,-0.8
WC-2023004071,Campaign-Related-Defect,1241,0.929,N,4154.73,2330.54,0.01
WC-2023004072,Electrical-Intermittent-Faults,470,0.476,N,3130.91,1970.63,1.62
WC-2023004073,Emission-DPF-Regen-Failure,335,1.849,N,3920.94,2145.67,-0.51
WC-2023004074,Cooling-Summer-Sun-Belt,509,0.669,N,2771.87,2089.92,4.23
WC-2023004075,Brake-Rust-Belt-Winter,562,2.951,N,2534.44,1878.53,0.25
WC-2023004076,Brake-Rust-Belt-Winter,562,1.374,N,2534.44,1878.53,1.71
WC-2023004077,Emission-High-Mileage-Cascadia,339,1.734,N,3724.51,1975.33,0.58
WC-2023004078,Cooling-Summer-Sun-Belt,509,0.571,N,2771.87,2089.92,-0.29
WC-2023004079,Transmission-Class8-Heavy-Use,276,1.896,N,4789.88,1996.74,0.54
WC-2023004080,Fuel-System-Cold-Start,390,0.878,N,3525.56,2352.52,0.48
WC-2023004081,Engine-Extended-Warranty,364,0.339,N,4658.44,2195.34,-0.52
WC-2023004082,Electrical-Intermittent-Faults,470,0.421,N,3130.91,1970.63,0.14
WC-2023004083,Emission-High-Mileage-Cascadia,339,0.345,N,3724.51,1975.33,-0.28
WC-2023004084,Electrical-Intermittent-Faults,470,1.095,N,3130.91,1970.63,0.05
WC-2023004085,Cooling-Summer-Sun-Belt,509,0.651,N,2771.87,2089.92,-0.24
WC-2023004086,Cooling-Summer-Sun-Belt,509,1.276,N,2771.87,2089.92,0.63
WC-2023004087,Campaign-Related-Defect,1241,0.574,N,4154.73,2330.54,0.05
WC-2023004088,Brake-Rust-Belt-Winter,562,0.521,N,2534.44,1878.53,-0.21
WC-2023004089,Electrical-Intermittent-Faults,470,0.363,N,3130.91,1970.63,-0.25
WC-2023004090,Campaign-Related-Defect,1241,1.022,N,4154.73,2330.54,0.05
WC-2023004091,Campaign-Related-Defect,1241,0.159,N,4154.73,2330.54,1.3
WC-2023004092,Campaign-Related-Defect,1241,2.776,N,4154.73,2330.54,-0.88
WC-2023004093,Emission-DPF-Regen-Failure,335,0.83,N,3920.94,2145.67,0.67
WC-2023004094,Campaign-Related-Defect,1241,0.717,N,4154.73,2330.54,-1.24
WC-2023004095,Electrical-Intermittent-Faults,470,0.146,N,3130.91,1970.63,1.56
WC-2023004096,Transmission-Class8-Heavy-Use,276,0.602,N,4789.88,1996.74,0.73
WC-2023004097,Engine-Extended-Warranty,364,1.674,N,4658.44,2195.34,-0.22
WC-2023004098,Fuel-System-Cold-Start,390,0.608,N,3525.56,2352.52,-1.26
WC-2023004099,Brake-Rust-Belt-Winter,562,1.006,N,2534.44,1878.53,0.31
WC-2023004100,Cooling-Summer-Sun-Belt,509,1.501,N,2771.87,2089.92,0.19
WC-2023004101,Cooling-Summer-Sun-Belt,509,0.874,N,2771.87,2089.92,0.75
WC-2023004102,Engine-Extended-Warranty,364,1.289,N,4658.44,2195.34,-1.21
WC-2023004103,Transmission-Class8-Heavy-Use,276,1.423,N,4789.88,1996.74,-0.48
WC-2023004104,Campaign-Related-Defect,1241,1.498,N,4154.73,2330.54,1.11
WC-2023004105,Engine-Extended-Warranty,364,0.883,N,4658.44,2195.34,-0.43
WC-2023004106,Campaign-Related-Defect,1241,0.894,N,4154.73,2330.54,3.5
WC-2023004107,Transmission-Class8-Heavy-Use,276,1.309,N,4789.88,1996.74,-0.39
WC-2023004108,Campaign-Related-Defect,1241,1.262,N,4154.73,2330.54,-0.47
WC-2023004109,Campaign-Related-Defect,1241,1.813,N,4154.73,2330.54,0.05
WC-2023004110,Brake-Rust-Belt-Winter,562,1.221,N,2534.44,1878.53,-0.34
WC-2023004111,Emission-DPF-Regen-Failure,335,0.559,N,3920.94,2145.67,-0.84
WC-2023004112,Campaign-Related-Defect,1241,1.126,N,4154.73,2330.54,-1.61
WC-2023004113,Electrical-Intermittent-Faults,470,1.452,N,3130.91,1970.63,-1.4
WC-2023004114,Electrical-Intermittent-Faults,470,0.695,N,3130.91,1970.63,-1.39
WC-2023004115,Cooling-Summer-Sun-Belt,509,0.454,N,2771.87,2089.92,-0.78
WC-2023004116,Emission-DPF-Regen-Failure,335,1.841,N,3920.94,2145.67,0.54
WC-2023004117,Emission-DPF-Regen-Failure,335,0.267,N,3920.94,2145.67,1.44
WC-2023004118,Emission-DPF-Regen-Failure,335,0.653,N,3920.94,2145.67,-1.15
WC-2023004119,Fuel-System-Cold-Start,390,1.38,N,3525.56,2352.52,-1.27
WC-2023004120,Campaign-Related-Defect,1241,1.92,N,4154.73,2330.54,-0.88
WC-2023004121,Campaign-Related-Defect,1241,1.986,N,4154.73,2330.54,0.8
WC-2023004122,Drivetrain-Construction-Fleet,254,1.69,N,4330.36,2909.27,1.59
WC-2023004123,Drivetrain-Construction-Fleet,254,0.974,N,4330.36,2909.27,-1.35
WC-2023004124,Cab-Body-Regional-Distribution,260,1.166,N,2397.55,2071.18,-0.91
WC-2023004125,Fuel-System-Cold-Start,390,1.628,N,3525.56,2352.52,-1.07
WC-2023004126,Drivetrain-Construction-Fleet,254,1.689,N,4330.36,2909.27,-0.74
WC-2023004127,Electrical-Intermittent-Faults,470,1.236,N,3130.91,1970.63,-0.58
WC-2023004128,Campaign-Related-Defect,1241,1.95,N,4154.73,2330.54,-0.67
WC-2023004129,Transmission-Class8-Heavy-Use,276,1.942,N,4789.88,1996.74,-0.62
WC-2023004130,Cooling-Summer-Sun-Belt,509,1.101,N,2771.87,2089.92,0.76
WC-2023004131,Campaign-Related-Defect,1241,1.084,N,4154.73,2330.54,1.27
WC-2023004132,Engine-Extended-Warranty,364,1.099,N,4658.44,2195.34,2.29
WC-2023004133,Emission-High-Mileage-Cascadia,339,1.544,N,3724.51,1975.33,-0.78
WC-2023004134,Emission-High-Mileage-Cascadia,339,0.347,N,3724.51,1975.33,1.02
WC-2023004135,Campaign-Related-Defect,1241,1.252,N,4154.73,2330.54,-0.83
WC-2023004136,Fuel-System-Cold-Start,390,0.657,N,3525.56,2352.52,-0.43
WC-2023004137,Cooling-Summer-Sun-Belt,509,0.907,N,2771.87,2089.92,2.68
WC-2023004138,Drivetrain-Construction-Fleet,254,0.711,N,4330.36,2909.27,-1.22
WC-2023004139,Campaign-Related-Defect,1241,0.57,N,4154.73,2330.54,-1.21
WC-2023004140,Emission-DPF-Regen-Failure,335,1.647,N,3920.94,2145.67,2.41
WC-2023004141,Fuel-System-Cold-Start,390,1.834,N,3525.56,2352.52,2.34
WC-2023004142,Cooling-Summer-Sun-Belt,509,1.967,N,2771.87,2089.92,2.92
WC-2023004143,Campaign-Related-Defect,1241,1.862,N,4154.73,2330.54,1.36
WC-2023004144,Campaign-Related-Defect,1241,0.375,N,4154.73,2330.54,0.18
WC-2023004145,Fuel-System-Cold-Start,390,0.472,N,3525.56,2352.52,-0.64
WC-2023004146,Campaign-Related-Defect,1241,1.196,N,4154.73,2330.54,0.69
WC-2023004147,Cooling-Summer-Sun-Belt,509,0.146,N,2771.87,2089.92,4.03
WC-2023004148,Campaign-Related-Defect,1241,1.622,N,4154.73,2330.54,-1.1
WC-2023004149,Brake-Rust-Belt-Winter,562,1.594,N,2534.44,1878.53,1.61
WC-2023004150,Engine-Extended-Warranty,364,1.608,N,4658.44,2195.34,-1.21
WC-2023004151,Emission-High-Mileage-Cascadia,339,1.89,N,3724.51,1975.33,0.06
WC-2023004152,Transmission-Class8-Heavy-Use,276,1.632,N,4789.88,1996.74,0.9
WC-2023004153,Electrical-Intermittent-Faults,470,1.059,N,3130.91,1970.63,0.61
WC-2023004154,Campaign-Related-Defect,1241,0.495,N,4154.73,2330.54,-0.54
WC-2023004155,Campaign-Related-Defect,1241,0.253,N,4154.73,2330.54,1.53
